cve_ent,cve_mun,cve_loc,nom_loc
30,19,1,Astacinga
30,19,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,20,0,Atlahuilco
30,20,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,21,0,Atoyac
30,21,1,Atoyac
30,21,17,General Miguel Alemán (Potrero Nuevo)
30,21,83,Buenos Aires
30,21,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,21,9999,Localidad no especificada
30,22,0,Atzacan
30,22,1,Atzacan
30,22,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,23,0,Atzalan
30,23,1,Atzalan
30,23,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,23,9999,Localidad no especificada
30,24,0,Tlaltetela
30,24,1,Tlaltetela
30,24,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,25,0,Ayahualulco
30,25,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,26,0,Banderilla
30,26,1,Banderilla
30,26,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,26,9999,Localidad no especificada
30,27,0,Benito Juárez
30,27,1,Benito Juárez
30,27,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,28,0,Boca del Río
30,28,1,Boca del Río
30,28,37,Veracruz
30,28,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,28,9999,Localidad no especificada
30,29,0,Calcahualco
30,29,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,30,0,Camerino Z. Mendoza
30,30,1,Ciudad Mendoza
30,30,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,31,0,Carrillo Puerto
30,31,1,Tamarindo
30,31,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,32,0,Catemaco
30,32,1,Catemaco
30,32,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,32,9999,Localidad no especificada
30,33,0,Cazones de Herrera
30,33,1,Cazones de Herrera
30,33,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,34,0,Cerro Azul
30,34,1,Cerro Azul
30,34,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,35,0,Citlaltépetl
30,35,1,Citlaltépec
30,35,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,35,9999,Localidad no especificada
30,36,0,Coacoatzintla
30,36,1,Coacoatzintla
30,36,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,37,0,Coahuitlán
30,37,1,Progreso de Zaragoza
30,37,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,37,9999,Localidad no especificada
30,38,0,Coatepec
30,38,1,Coatepec
30,38,14,La Orduña
30,38,19,Tuzamapan
30,38,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,38,9999,Localidad no especificada
30,39,0,Coatzacoalcos
30,39,1,Coatzacoalcos
30,39,21,Allende
30,39,43,Mundo Nuevo
30,39,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,39,9999,Localidad no especificada
30,40,0,Coatzintla
30,40,1,Coatzintla
30,40,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,40,9999,Localidad no especificada
30,41,0,Coetzala
30,41,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,42,0,Colipa
30,42,1,Colipa
30,42,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,43,0,Comapa
30,43,1,Comapa
30,43,3,Boca del Monte
30,43,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,44,0,Córdoba
30,44,1,Córdoba
30,44,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,44,9999,Localidad no especificada
30,45,0,Cosamaloapan de Carpio
30,45,1,Cosamaloapan
30,45,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,45,9999,Localidad no especificada
30,46,0,Cosautlán de Carvajal
30,46,1,Cosautlán de Carvajal
30,46,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,47,0,Coscomatepec
30,47,1,Coscomatepec de Bravo
30,47,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,48,0,Cosoleacaque
30,48,1,Cosoleacaque
30,48,8,Coacotla
30,48,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,48,9999,Localidad no especificada
30,49,0,Cotaxtla
30,49,1,Cotaxtla
30,49,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,49,9999,Localidad no especificada
30,50,0,Coxquihui
30,50,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,51,0,Coyutla
30,51,1,Coyutla
30,51,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,52,0,Cuichapa
30,52,1,Cuichapa
30,52,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,53,0,Cuitláhuac
30,53,1,Cuitláhuac
30,53,25,Anexo Dos Caminos (La Primavera)
30,53,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,53,9999,Localidad no especificada
30,54,0,Chacaltianguis
30,54,1,Chacaltianguis
30,54,3,Arroyo del Soldado (Arroyo del Obispo)
30,54,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,54,9999,Localidad no especificada
30,55,0,Chalma
30,55,1,Chalma
30,55,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,56,0,Chiconamel
30,56,1,Chiconamel
30,56,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,57,0,Chiconquiaco
30,57,1,Chiconquiaco
30,57,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,58,0,Chicontepec
30,58,1,Chicontepec de Tejeda
30,58,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,58,9999,Localidad no especificada
30,59,0,Chinameca
30,59,1,Chinameca
30,59,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,59,9999,Localidad no especificada
30,60,0,Chinampa de Gorostiza
30,60,1,Chinampa de Gorostiza
30,60,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,61,0,Las Choapas
30,61,1,Las Choapas
30,61,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,61,9999,Localidad no especificada
30,62,0,Chocamán
30,62,1,Chocamán
30,62,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,63,0,Chontla
30,63,1,Chontla
30,63,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,65,0,Emiliano Zapata
30,65,1,Dos Ríos
30,65,14,Villa Emiliano Zapata (El Carrizal)
30,65,15,La Estanzuela
30,65,46,Rinconada
30,65,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,65,9999,Localidad no especificada
30,66,0,Espinal
30,66,1,Espinal
30,66,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,67,0,Filomeno Mata
30,67,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,68,0,Fortín
30,68,1,Fortín de las Flores
30,68,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,68,9999,Localidad no especificada
30,69,0,Gutiérrez Zamora
30,69,1,Gutiérrez Zamora
30,69,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,70,0,Hidalgotitlán
30,70,1,Hidalgotitlán
30,70,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,70,9999,Localidad no especificada
30,71,0,Huatusco
30,71,1,Huatusco de Chicuellar
30,71,31,Tlamatoca
30,71,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,71,9999,Localidad no especificada
30,72,0,Huayacocotla
30,72,1,Huayacocotla
30,72,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,73,0,Hueyapan de Ocampo
30,73,1,Hueyapan de Ocampo
30,73,11,Cuatotolapan Estación
30,73,22,Juan Díaz Covarrubias
30,73,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,73,9999,Localidad no especificada
30,74,0,Huiloapan de Cuauhtémoc
30,74,1,Huiloapan de Cuauhtémoc
30,74,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,74,9999,Localidad no especificada
30,75,0,Ignacio de la Llave
30,75,1,Ignacio de la Llave
30,75,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,75,9999,Localidad no especificada
30,76,0,Ilamatlán
30,76,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,77,0,Isla
30,77,1,Isla
30,77,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,78,0,Ixcatepec
30,78,1,Ixcatepec
30,78,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,79,0,Ixhuacán de los Reyes
30,79,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,80,0,Ixhuatlán del Café
30,80,1,Ixhuatlán del Café
30,80,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,80,9999,Localidad no especificada
30,81,0,Ixhuatlancillo
30,81,1,Ixhuatlancillo
30,81,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,81,9999,Localidad no especificada
30,82,0,Ixhuatlán del Sureste
30,82,1,Ixhuatlán del Sureste
30,82,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,82,9999,Localidad no especificada
30,83,0,Ixhuatlán de Madero
30,83,1,Ixhuatlán de Madero
30,83,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,84,0,Ixmatlahuacan
30,84,1,Ixmatlahuacan
30,84,18,Pachuca
30,84,62,Las Cuatas
30,84,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,85,0,Ixtaczoquitlán
30,85,1,Ixtaczoquitlán
30,85,5,Campo Grande
30,85,33,Sumidero
30,85,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,85,9999,Localidad no especificada
30,86,0,Jalacingo
30,86,1,Jalacingo
30,86,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,86,9999,Localidad no especificada
30,87,0,Xalapa
30,87,1,Xalapa-Enríquez
30,87,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,87,9999,Localidad no especificada
30,88,0,Jalcomulco
30,88,1,Jalcomulco
30,88,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,89,0,Jáltipan
30,89,1,Jáltipan de Morelos
30,89,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,89,9999,Localidad no especificada
30,90,0,Jamapa
30,90,1,Jamapa
30,90,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,91,0,Jesús Carranza
30,91,1,Jesús Carranza
30,91,11,Coapiloloyita
30,91,13,Colonia Nuevo Morelos
30,91,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,91,9999,Localidad no especificada
30,92,0,Xico
30,92,1,Xico
30,92,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,92,9999,Localidad no especificada
30,93,0,Jilotepec
30,93,1,Jilotepec
30,93,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,93,9999,Localidad no especificada
30,94,0,Juan Rodríguez Clara
30,94,1,Juan Rodríguez Clara
30,94,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,94,9999,Localidad no especificada
30,95,0,Juchique de Ferrer
30,95,1,Juchique de Ferrer
30,95,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,96,0,Landero y Coss
30,96,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,97,0,Lerdo de Tejada
30,97,1,Lerdo de Tejada
30,97,9999,Localidad no especificada
30,98,0,Magdalena
30,98,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,99,0,Maltrata
30,99,1,Maltrata
30,100,0,Manlio Fabio Altamirano
30,100,1,Manlio Fabio Altamirano
30,100,25,Mata Loma
30,100,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,100,9999,Localidad no especificada
30,101,0,Mariano Escobedo
30,101,1,Mariano Escobedo
30,101,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,101,9999,Localidad no especificada
30,102,0,Martínez de la Torre
30,102,1,Martínez de la Torre
30,102,30,Independencia
30,102,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,102,9999,Localidad no especificada
30,103,0,Mecatlán
30,103,1,Mecatlán
30,103,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,104,0,Mecayapan
30,104,1,Mecayapan
30,104,8,Huazuntlán
30,104,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,105,0,Medellín de Bravo
30,105,1,Medellín
30,105,273,Fraccionamiento Puente Moreno
30,105,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,105,9999,Localidad no especificada
30,106,0,Miahuatlán
30,106,1,Miahuatlán
30,106,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,107,0,Las Minas
30,107,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,108,0,Minatitlán
30,108,1,Minatitlán
30,108,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,108,9999,Localidad no especificada
30,109,0,Misantla
30,109,1,Misantla
30,109,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,110,0,Mixtla de Altamirano
30,110,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,111,0,Moloacán
30,111,1,Moloacán
30,111,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,111,9999,Localidad no especificada
30,112,0,Naolinco
30,112,1,Naolinco de Victoria
30,112,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,113,0,Naranjal
30,113,1,Naranjal
30,113,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,114,0,Nautla
30,114,1,Nautla
30,114,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,115,0,Nogales
30,115,1,Nogales
30,115,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,115,9999,Localidad no especificada
30,116,0,Oluta
30,116,1,Oluta
30,116,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,117,0,Omealca
30,117,1,Omealca
30,117,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,118,0,Orizaba
30,118,1,Orizaba
30,118,9999,Localidad no especificada
30,119,0,Otatitlán
30,119,1,Otatitlán
30,119,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,120,0,Oteapan
30,120,1,Oteapan
30,120,9999,Localidad no especificada
30,121,0,Ozuluama de Mascareñas
30,121,1,Ozuluama de Mascareñas
30,121,26,Cucharas
30,121,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,121,9999,Localidad no especificada
30,122,0,Pajapan
30,122,1,Pajapan
30,122,8,Jicacal
30,122,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,122,9999,Localidad no especificada
30,123,0,Pánuco
30,123,1,Pánuco
30,123,29,Moralillo
30,123,105,El Higo Viejo
30,123,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,123,9999,Localidad no especificada
30,124,0,Papantla
30,124,1,Papantla de Olarte
30,124,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,125,0,Paso del Macho
30,125,1,Paso del Macho
30,125,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,126,0,Paso de Ovejas
30,126,1,Paso de Ovejas
30,126,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,127,0,La Perla
30,127,1,La Perla
30,127,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,128,0,Perote
30,128,1,Perote
30,128,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,129,0,Platón Sánchez
30,129,1,Platón Sánchez
30,129,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,130,0,Playa Vicente
30,130,1,Playa Vicente
30,130,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,130,9999,Localidad no especificada
30,131,0,Poza Rica de Hidalgo
30,131,1,Poza Rica de Hidalgo
30,131,9999,Localidad no especificada
30,132,0,Las Vigas de Ramírez
30,132,1,Las Vigas de Ramírez
30,132,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,133,0,Pueblo Viejo
30,133,1,Cd. Cuauhtémoc
30,133,2,Anáhuac
30,133,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,133,9999,Localidad no especificada
30,134,0,Puente Nacional
30,134,1,Puente Nacional
30,134,3,Cabezas
30,134,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,135,0,Rafael Delgado
30,135,1,Rafael Delgado
30,135,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,136,0,Rafael Lucio
30,136,1,Rafael Lucio
30,136,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,137,0,Los Reyes
30,137,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,138,0,Río Blanco
30,138,1,Río Blanco
30,138,9999,Localidad no especificada
30,139,0,Saltabarranca
30,139,1,Saltabarranca
30,139,5,Zamora Caletón
30,139,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,140,0,San Andrés Tenejapan
30,140,1,San Andrés Tenejapan
30,140,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,140,9999,Localidad no especificada
30,141,0,San Andrés Tuxtla
30,141,1,San Andrés Tuxtla
30,141,269,Tepáncan
30,141,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,141,9999,Localidad no especificada
30,142,0,San Juan Evangelista
30,142,1,San Juan Evangelista
30,142,2,Achotal
30,142,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,143,0,Santiago Tuxtla
30,143,1,Santiago Tuxtla
30,143,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,144,0,Sayula de Alemán
30,144,1,Sayula de Alemán
30,144,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,144,9999,Localidad no especificada
30,145,0,Soconusco
30,145,1,Soconusco
30,145,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,146,0,Sochiapa
30,146,1,Sochiapa
30,146,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,147,0,Soledad Atzompa
30,147,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,148,0,Soledad de Doblado
30,148,1,Soledad de Doblado
30,148,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,148,9999,Localidad no especificada
30,149,0,Soteapan
30,149,1,Soteapan
30,149,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,150,0,Tamalín
30,150,1,Tamalín
30,150,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,151,0,Tamiahua
30,151,1,Tamiahua
30,151,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,152,0,Tampico Alto
30,152,1,Tampico Alto
30,152,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,152,9999,Localidad no especificada
30,153,0,Tancoco
30,153,1,Tancoco
30,153,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,154,0,Tantima
30,154,1,Tantima
30,154,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,155,0,Tantoyuca
30,155,1,Tantoyuca
30,155,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,155,9999,Localidad no especificada
30,156,0,Tatatila
30,156,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,157,0,Castillo de Teayo
30,157,1,Castillo de Teayo
30,157,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,158,0,Tecolutla
30,158,1,Tecolutla
30,158,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,158,9999,Localidad no especificada
30,159,0,Tehuipango
30,159,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,160,0,Álamo Temapache
30,160,1,Álamo
30,160,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,160,9999,Localidad no especificada
30,161,0,Tempoal
30,161,1,Tempoal de Sánchez
30,161,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,162,0,Tenampa
30,162,1,Tenampa
30,162,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,163,0,Tenochtitlán
30,163,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,163,9999,Localidad no especificada
30,164,0,Teocelo
30,164,1,Teocelo
30,164,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,165,0,Tepatlaxco
30,165,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,166,0,Tepetlán
30,166,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,167,0,Tepetzintla
30,167,1,Tepetzintla
30,167,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,168,0,Tequila
30,168,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,169,0,José Azueta
30,169,1,Villa Azueta
30,169,2,Vicente Guerrero (El Aguacate)
30,169,24,Curazao
30,169,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,169,9999,Localidad no especificada
30,170,0,Texcatepec
30,170,1,Texcatepec
30,170,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,171,0,Texhuacán
30,171,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,172,0,Texistepec
30,172,1,Texistepec
30,172,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,173,0,Tezonapa
30,173,1,Tezonapa
30,173,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,174,0,Tierra Blanca
30,174,1,Tierra Blanca
30,174,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,174,9999,Localidad no especificada
30,175,0,Tihuatlán
30,175,1,Tihuatlán
30,175,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,175,9999,Localidad no especificada
30,176,0,Tlacojalpan
30,176,1,Tlacojalpan
30,177,0,Tlacolulan
30,177,1,Tlacolulan
30,177,15,Tlacolulan el Viejo
30,177,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,178,0,Tlacotalpan
30,178,1,Tlacotalpan
30,178,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,178,9999,Localidad no especificada
30,179,0,Tlacotepec de Mejía
30,179,7777,Cifra confidencial. Establecido en la Ley del SNIEG.
30,179,9999,Localidad no especificada
